Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz C-Class 2020;Individual 200 G-Tronic (198 л.с.);52 477 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1835731.html;Бензин
Mercedes-Benz B-Class 2019;200 AT (163 л.с.);37 905 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1835921.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;134 789 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835933.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;96 406 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832875.html;Дизтопливо
Mercedes-Benz G-Class 2020;350d AT (286 л.с.) 4Matic;162 156 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1776954.html;Дизтопливо
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;247 703 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832166.html;Бензин
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 716 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1836314.html;Бензин
Mercedes-Benz S-Class 2020;S 450 G-Tronic (367 л.с.) 4Matic;145 800 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1836809.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 847 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1834530.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;89 841 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817699.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;81 202 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836610.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 855 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836611.html;Дизтопливо
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT4 63s AT (639 л.с.) 4Matic+;226 391 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1767306.html;Бензин
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;89 148 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1816168.html;Электричество
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;90 911 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819518.html;Дизтопливо
Mercedes-Benz V-Class 2019;AMG Style 300d AT (240 л.с.) 4Matic;97 894 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1821318.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;68 133 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835792.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Mercedes-AMG GLE Coupe 400 AT (333 л.с.) 4Matic;77 666 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1810430.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;89 841 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817696.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;87 567 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819400.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;57 092 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836615.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;74 676 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1812854.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;67 114 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816842.html;Дизтопливо
Mercedes-Benz E-Class 2019;Individual New E 220d (195 л.с.) 4Matic;57 410 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1832904.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 716 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1836805.html;Бензин
Mercedes-Benz GLS-Class 2020;base 350d AT (286 л.с.) 4Matic;99 990 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832268.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;51 636 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1835929.html;Бензин
Mercedes-Benz GLE-Class 2020;Individual 400d AT (330 л.с.) 4Matic;86 613 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822124.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;74 680 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816524.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;67 581 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835821.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;83 786 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1814948.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 200 (184 л.с.) 4Matic;60 952 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1835928.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;87 569 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819434.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;81 875 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835940.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 400d AT (330 л.с.) 4Matic;99 441 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1819142.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;75 825 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1810429.html;Бензин
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;91 803 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837562.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 716 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1824273.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;73 821 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1821834.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;67 114 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816548.html;Дизтопливо
Mercedes-Benz V-Class 2019;AVG V 220d AT (163 л.с.) Long;81 682 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835942.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 826 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1822814.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;89 841 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818397.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;90 911 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818889.html;Дизтопливо
Mercedes-Benz AMG GT 2018;base Mercedes-AMG GT S AT (522 л.с.);145 085 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1836224.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;80 538 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835941.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 855 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835727.html;Дизтопливо
Mercedes-Benz V-Class 2020;V 250d AT (190 л.с.) Extra Long;231 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1832265.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;68 122 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836609.html;Дизтопливо
Mercedes-Benz A-Class 2019;180 MT (136 л.с.);31 615 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1835920.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;74 680 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1812736.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2019;base Long 516 2.2 CDi MT 2WD;51 886 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1799787.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2019;base Long 316 2.2 CDi MT 2WD 4325mm;40 328 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1815647.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2019;base Long 319 2.2 CDi MT 2WD 4325mm;57 096 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1809118.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2020;base 311 2.2 CDi MT (114 л.с.) 2WD;34 879 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1836509.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2019;Individual 3.0 CDi 7G-Tronic Plus (190 л.с.) 2WD;69 759 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1790952.html;Дизтопливо
Mercedes-Benz C-Class 2020;base 220d G-Tronic (194 л.с.) 4Matic;54 860 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1686630.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;316 CDI MT (163 л.с.) Standart;41 259 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836013.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;base Tourer Std 316 2.2 CDi MT 2WD;40 451 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1835844.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;84 675 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819163.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2018;base Std 316 2.2 CDi MT 2WD 3665mm;40 451 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1835845.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;316 CDI MT (163 л.с.) Standart;39 840 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836011.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2020;base 311 2.2 CDi 9G-Tronic Plus (114 л.с.);45 402 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832646.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 350d AT (286 л.с.) 4Matic;84 815 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1819143.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Long;43 113 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836187.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;Individual 220d AT (194 л.с.) 4Matic;56 944 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1813476.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;102 201 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1824158.html;Дизтопливо
Mercedes-Benz C-Class 2020;Individual 180d AT (122 л.с.);32 261 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1739378.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 400d AT (330 л.с.) 4Matic;89 841 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818393.html;Дизтопливо
Mercedes-Benz C-Class 2020;base 220d G-Tronic (194 л.с.) 4Matic;42 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1830466.html;Дизтопливо
Mercedes-Benz V-Class 2019;Limmo Luxus V 250d AT (190 л.с.) Long XXL;108 211 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1718249.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;94 575 $;Хмельницкий;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1799780.html;Дизтопливо
Mercedes-Benz C-Class 2020;base 220d G-Tronic (194 л.с.) 4Matic;46 578 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1830450.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.) 4Matic;64 126 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1816528.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Passanger Van 319 CDI AT (190 л.с.) Compact;43 113 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1837615.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;Individual 220d AT (194 л.с.) 4Matic;66 070 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1814928.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;GLE Coupe 43 AMG AT (390 л.с.) 4Matic;79 074 $;Хмельницкий;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832963.html;Бензин
Mercedes-Benz GLC-Class 2019;Individual GLC 220d AT (190 л.с.) 4Matic;57 972 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1818932.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 350d AT (286 л.с.) 4Matc Long;108 268 $;Хмельницкий;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1817531.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;82 938 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819789.html;Бензин
Mercedes-Benz SLC-Class 2019;Mercedes-AMG SLC 43 AT (367 л.с.);48 636 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-slc-class-1822128.html;Бензин
Mercedes-Benz E-Class 2019;Individual New E 220d (194 л.с.) 4Matic;54 745 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1832554.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;101 713 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1821073.html;Электричество
Mercedes-Benz C-Class 2020;base 220d G-Tronic (194 л.с.) 4Matic;78 090 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1636915.html;Дизтопливо
Mercedes-Benz S-Class 2020;S 450 G-Tronic (367 л.с.) 4Matic;149 060 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1739403.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;73 658 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1827962.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;84 382 $;Хмельницкий;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835996.html;Дизтопливо
Mercedes-Benz GLC-Class 2020;base 200 AT (197 л.с.) 4Matic;45 624 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1833824.html;Бензин
Mercedes-Benz Sprinter пасс. 2019;base 2.2 CDi (143 л.с.) MT;71 843 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1732230.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;Individual 220d AT (194 л.с.) 4Matic;63 303 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1816530.html;Дизтопливо
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT4 63 AT (585 л.с.) 4Matic+;195 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1636943.html;Бензин
Mercedes-Benz C-Class 2020;base 200 G-Tronic (198 л.с.);57 780 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1686699.html;Бензин
Mercedes-Benz EQC 2020;Individual 400 AT (408 л.с.) 80 kWh 4Matic;103 663 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1812760.html;Электричество
Mercedes-Benz Sprinter пасс. 2018;316 CDI MT (163 л.с.) Standart;40 554 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836012.html;Дизтопливо
Mercedes-Benz G-Class 2020;Individual Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;215 559 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1813539.html;Бензин
Mercedes-Benz Sprinter пасс. 2018;316 CDI MT (163 л.с.) Standart;42 800 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836010.html;Дизтопливо
Mercedes-Benz S-Class 2019;Individual S 350d AT (286 л.с.) 4Matc Long;116 822 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1820492.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;87 569 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819164.html;Дизтопливо
